month_start,store_nbr,family,unit_sales,promotion_units,observed_days,zero_sales_days
2013-01-01,15,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,15,POULTRY,1361.405,0,31,2
2013-01-01,15,PREPARED FOODS,611.0,0,31,1
2013-01-01,15,PRODUCE,0.0,0,31,31
2013-01-01,15,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,15,SEAFOOD,163.0,0,31,2
2013-01-01,16,AUTOMOTIVE,126.0,0,31,1
2013-01-01,16,BABY CARE,0.0,0,31,31
2013-01-01,16,BEAUTY,27.0,0,31,12
2013-01-01,16,BEVERAGES,11549.0,0,31,1
2013-01-01,16,BOOKS,0.0,0,31,31
2013-01-01,16,BREAD/BAKERY,5971.0,0,31,1
2013-01-01,16,CELEBRATION,0.0,0,31,31
2013-01-01,16,CLEANING,28853.0,0,31,1
2013-01-01,16,DAIRY,3005.0,0,31,1
2013-01-01,16,DELI,5367.0,0,31,1
2013-01-01,16,EGGS,2872.0,0,31,1
2013-01-01,16,FROZEN FOODS,439.327,0,31,1
2013-01-01,16,GROCERY I,68422.0,0,31,1
2013-01-01,16,GROCERY II,222.0,0,31,1
2013-01-01,16,HARDWARE,19.0,0,31,18
2013-01-01,16,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,16,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,16,HOME APPLIANCES,1.0,0,31,30
2013-01-01,16,HOME CARE,0.0,0,31,31
2013-01-01,16,LADIESWEAR,0.0,0,31,31
2013-01-01,16,LAWN AND GARDEN,0.0,0,31,31
2013-01-01,16,LINGERIE,171.0,0,31,1
2013-01-01,16,"LIQUOR,WINE,BEER",789.0,0,31,5
2013-01-01,16,MAGAZINES,0.0,0,31,31
2013-01-01,16,MEATS,2475.137,0,31,1
2013-01-01,16,PERSONAL CARE,6006.0,0,31,1
2013-01-01,16,PET SUPPLIES,0.0,0,31,31
2013-01-01,16,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,16,POULTRY,2503.352,0,31,1
2013-01-01,16,PREPARED FOODS,1222.0,0,31,1
2013-01-01,16,PRODUCE,0.0,0,31,31
2013-01-01,16,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,16,SEAFOOD,119.0,0,31,2
2013-01-01,17,AUTOMOTIVE,104.0,0,31,5
2013-01-01,17,BABY CARE,0.0,0,31,31
2013-01-01,17,BEAUTY,40.0,0,31,9
2013-01-01,17,BEVERAGES,33236.0,0,31,1
2013-01-01,17,BOOKS,0.0,0,31,31
2013-01-01,17,BREAD/BAKERY,5767.0,0,31,1
2013-01-01,17,CELEBRATION,0.0,0,31,31
2013-01-01,17,CLEANING,27624.0,0,31,1
2013-01-01,17,DAIRY,4929.0,0,31,1
2013-01-01,17,DELI,7379.0,0,31,1
2013-01-01,17,EGGS,2261.0,0,31,1
2013-01-01,17,FROZEN FOODS,1055.629,0,31,1
2013-01-01,17,GROCERY I,69380.0,0,31,1
2013-01-01,17,GROCERY II,206.0,0,31,2
2013-01-01,17,HARDWARE,17.0,0,31,19
2013-01-01,17,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,17,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,17,HOME APPLIANCES,4.0,0,31,28
2013-01-01,17,HOME CARE,0.0,0,31,31
2013-01-01,17,LADIESWEAR,0.0,0,31,31
2013-01-01,17,LAWN AND GARDEN,0.0,0,31,31
2013-01-01,17,LINGERIE,148.0,0,31,3
2013-01-01,17,"LIQUOR,WINE,BEER",758.0,0,31,5
2013-01-01,17,MAGAZINES,0.0,0,31,31
2013-01-01,17,MEATS,6372.915,0,31,1
2013-01-01,17,PERSONAL CARE,4367.0,0,31,1
2013-01-01,17,PET SUPPLIES,0.0,0,31,31
2013-01-01,17,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,17,POULTRY,5331.171,0,31,1
2013-01-01,17,PREPARED FOODS,1228.0,0,31,1
2013-01-01,17,PRODUCE,0.0,0,31,31
2013-01-01,17,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,17,SEAFOOD,301.0,0,31,1
2013-01-01,18,AUTOMOTIVE,68.0,0,31,7
2013-01-01,18,BABY CARE,0.0,0,31,31
2013-01-01,18,BEAUTY,53.0,0,31,11
2013-01-01,18,BEVERAGES,24076.0,0,31,1
2013-01-01,18,BOOKS,0.0,0,31,31
2013-01-01,18,BREAD/BAKERY,19986.0,0,31,1
2013-01-01,18,CELEBRATION,0.0,0,31,31
2013-01-01,18,CLEANING,16526.0,0,31,1
2013-01-01,18,DAIRY,7236.0,0,31,1
2013-01-01,18,DELI,4625.862,0,31,1
2013-01-01,18,EGGS,3681.0,0,31,1
2013-01-01,18,FROZEN FOODS,1167.405,0,31,1
2013-01-01,18,GROCERY I,53170.0,0,31,1
2013-01-01,18,GROCERY II,392.0,0,31,1
2013-01-01,18,HARDWARE,3.0,0,31,28
2013-01-01,18,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,18,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,18,HOME APPLIANCES,3.0,0,31,28
2013-01-01,18,HOME CARE,0.0,0,31,31
2013-01-01,18,LADIESWEAR,0.0,0,31,31
2013-01-01,18,LAWN AND GARDEN,19.0,0,31,19
2013-01-01,18,LINGERIE,235.0,0,31,3
2013-01-01,18,"LIQUOR,WINE,BEER",1272.0,0,31,5
2013-01-01,18,MAGAZINES,0.0,0,31,31
2013-01-01,18,MEATS,3170.619,0,31,1
2013-01-01,18,PERSONAL CARE,3099.0,0,31,1
2013-01-01,18,PET SUPPLIES,0.0,0,31,31
2013-01-01,18,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,18,POULTRY,3311.534,0,31,1
2013-01-01,18,PREPARED FOODS,1236.0,0,31,1
2013-01-01,18,PRODUCE,0.0,0,31,31
2013-01-01,18,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,18,SEAFOOD,448.57098,0,31,1
2013-01-01,19,AUTOMOTIVE,105.0,0,31,4
2013-01-01,19,BABY CARE,0.0,0,31,31
2013-01-01,19,BEAUTY,40.0,0,31,13
2013-01-01,19,BEVERAGES,28331.0,0,31,1
2013-01-01,19,BOOKS,0.0,0,31,31
2013-01-01,19,BREAD/BAKERY,5606.0,0,31,1
2013-01-01,19,CELEBRATION,0.0,0,31,31
2013-01-01,19,CLEANING,20127.0,0,31,1
2013-01-01,19,DAIRY,2100.0,0,31,1
2013-01-01,19,DELI,4134.0,0,31,1
2013-01-01,19,EGGS,920.0,0,31,1
2013-01-01,19,FROZEN FOODS,433.752,0,31,1
2013-01-01,19,GROCERY I,50545.0,0,31,1
2013-01-01,19,GROCERY II,230.0,0,31,2
2013-01-01,19,HARDWARE,38.0,0,31,13
2013-01-01,19,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,19,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,19,HOME APPLIANCES,0.0,0,31,31
2013-01-01,19,HOME CARE,0.0,0,31,31
2013-01-01,19,LADIESWEAR,0.0,0,31,31
2013-01-01,19,LAWN AND GARDEN,0.0,0,31,31
2013-01-01,19,LINGERIE,46.0,0,31,11
2013-01-01,19,"LIQUOR,WINE,BEER",859.0,0,31,5
2013-01-01,19,MAGAZINES,0.0,0,31,31
2013-01-01,19,MEATS,3899.5042,0,31,1
2013-01-01,19,PERSONAL CARE,3373.0,0,31,1
2013-01-01,19,PET SUPPLIES,0.0,0,31,31
2013-01-01,19,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,19,POULTRY,1460.986,0,31,1
2013-01-01,19,PREPARED FOODS,822.0,0,31,1
2013-01-01,19,PRODUCE,0.0,0,31,31
2013-01-01,19,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,19,SEAFOOD,162.0,0,31,4
2013-01-01,20,AUTOMOTIVE,0.0,0,31,31
2013-01-01,20,BABY CARE,0.0,0,31,31
2013-01-01,20,BEAUTY,0.0,0,31,31
2013-01-01,20,BEVERAGES,0.0,0,31,31
2013-01-01,20,BOOKS,0.0,0,31,31
2013-01-01,20,BREAD/BAKERY,0.0,0,31,31
2013-01-01,20,CELEBRATION,0.0,0,31,31
2013-01-01,20,CLEANING,0.0,0,31,31
2013-01-01,20,DAIRY,0.0,0,31,31
2013-01-01,20,DELI,0.0,0,31,31
2013-01-01,20,EGGS,0.0,0,31,31
2013-01-01,20,FROZEN FOODS,0.0,0,31,31
2013-01-01,20,GROCERY I,0.0,0,31,31
2013-01-01,20,GROCERY II,0.0,0,31,31
2013-01-01,20,HARDWARE,0.0,0,31,31
2013-01-01,20,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,20,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,20,HOME APPLIANCES,0.0,0,31,31
2013-01-01,20,HOME CARE,0.0,0,31,31
2013-01-01,20,LADIESWEAR,0.0,0,31,31
2013-01-01,20,LAWN AND GARDEN,0.0,0,31,31
2013-01-01,20,LINGERIE,0.0,0,31,31
2013-01-01,20,"LIQUOR,WINE,BEER",0.0,0,31,31
2013-01-01,20,MAGAZINES,0.0,0,31,31
2013-01-01,20,MEATS,0.0,0,31,31
2013-01-01,20,PERSONAL CARE,0.0,0,31,31
2013-01-01,20,PET SUPPLIES,0.0,0,31,31
2013-01-01,20,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,20,POULTRY,0.0,0,31,31
2013-01-01,20,PREPARED FOODS,0.0,0,31,31
2013-01-01,20,PRODUCE,0.0,0,31,31
2013-01-01,20,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,20,SEAFOOD,0.0,0,31,31
2013-01-01,21,AUTOMOTIVE,0.0,0,31,31
2013-01-01,21,BABY CARE,0.0,0,31,31
2013-01-01,21,BEAUTY,0.0,0,31,31
2013-01-01,21,BEVERAGES,0.0,0,31,31
2013-01-01,21,BOOKS,0.0,0,31,31
2013-01-01,21,BREAD/BAKERY,0.0,0,31,31
2013-01-01,21,CELEBRATION,0.0,0,31,31
2013-01-01,21,CLEANING,0.0,0,31,31
2013-01-01,21,DAIRY,0.0,0,31,31
2013-01-01,21,DELI,0.0,0,31,31
2013-01-01,21,EGGS,0.0,0,31,31
2013-01-01,21,FROZEN FOODS,0.0,0,31,31
2013-01-01,21,GROCERY I,0.0,0,31,31
2013-01-01,21,GROCERY II,0.0,0,31,31
2013-01-01,21,HARDWARE,0.0,0,31,31
2013-01-01,21,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,21,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,21,HOME APPLIANCES,0.0,0,31,31
2013-01-01,21,HOME CARE,0.0,0,31,31
2013-01-01,21,LADIESWEAR,0.0,0,31,31
2013-01-01,21,LAWN AND GARDEN,0.0,0,31,31
2013-01-01,21,LINGERIE,0.0,0,31,31
2013-01-01,21,"LIQUOR,WINE,BEER",0.0,0,31,31
2013-01-01,21,MAGAZINES,0.0,0,31,31
2013-01-01,21,MEATS,0.0,0,31,31
2013-01-01,21,PERSONAL CARE,0.0,0,31,31
2013-01-01,21,PET SUPPLIES,0.0,0,31,31
2013-01-01,21,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,21,POULTRY,0.0,0,31,31
2013-01-01,21,PREPARED FOODS,0.0,0,31,31
2013-01-01,21,PRODUCE,0.0,0,31,31
2013-01-01,21,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,21,SEAFOOD,0.0,0,31,31
2013-01-01,22,AUTOMOTIVE,0.0,0,31,31
2013-01-01,22,BABY CARE,0.0,0,31,31
2013-01-01,22,BEAUTY,0.0,0,31,31
2013-01-01,22,BEVERAGES,0.0,0,31,31
2013-01-01,22,BOOKS,0.0,0,31,31
2013-01-01,22,BREAD/BAKERY,0.0,0,31,31
2013-01-01,22,CELEBRATION,0.0,0,31,31
2013-01-01,22,CLEANING,0.0,0,31,31
2013-01-01,22,DAIRY,0.0,0,31,31
2013-01-01,22,DELI,0.0,0,31,31
2013-01-01,22,EGGS,0.0,0,31,31
2013-01-01,22,FROZEN FOODS,0.0,0,31,31
2013-01-01,22,GROCERY I,0.0,0,31,31
2013-01-01,22,GROCERY II,0.0,0,31,31
2013-01-01,22,HARDWARE,0.0,0,31,31
2013-01-01,22,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,22,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,22,HOME APPLIANCES,0.0,0,31,31
2013-01-01,22,HOME CARE,0.0,0,31,31
2013-01-01,22,LADIESWEAR,0.0,0,31,31
2013-01-01,22,LAWN AND GARDEN,0.0,0,31,31
2013-01-01,22,LINGERIE,0.0,0,31,31
2013-01-01,22,"LIQUOR,WINE,BEER",0.0,0,31,31
2013-01-01,22,MAGAZINES,0.0,0,31,31
2013-01-01,22,MEATS,0.0,0,31,31
2013-01-01,22,PERSONAL CARE,0.0,0,31,31
2013-01-01,22,PET SUPPLIES,0.0,0,31,31
2013-01-01,22,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,22,POULTRY,0.0,0,31,31
2013-01-01,22,PREPARED FOODS,0.0,0,31,31
2013-01-01,22,PRODUCE,0.0,0,31,31
2013-01-01,22,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,22,SEAFOOD,0.0,0,31,31
2013-01-01,23,AUTOMOTIVE,70.0,0,31,6
2013-01-01,23,BABY CARE,0.0,0,31,31
2013-01-01,23,BEAUTY,18.0,0,31,20
2013-01-01,23,BEVERAGES,17962.0,0,31,1
2013-01-01,23,BOOKS,0.0,0,31,31
2013-01-01,23,BREAD/BAKERY,8249.545,0,31,1
2013-01-01,23,CELEBRATION,0.0,0,31,31
2013-01-01,23,CLEANING,18933.0,0,31,1
2013-01-01,23,DAIRY,8144.0,0,31,1
2013-01-01,23,DELI,4117.887,0,31,1
2013-01-01,23,EGGS,1755.0,0,31,1
2013-01-01,23,FROZEN FOODS,1627.535,0,31,1
2013-01-01,23,GROCERY I,52577.0,0,31,1
2013-01-01,23,GROCERY II,516.0,0,31,1
2013-01-01,23,HARDWARE,0.0,0,31,31
2013-01-01,23,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,23,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,23,HOME APPLIANCES,7.0,0,31,24
2013-01-01,23,HOME CARE,0.0,0,31,31
2013-01-01,23,LADIESWEAR,0.0,0,31,31
2013-01-01,23,LAWN AND GARDEN,0.0,0,31,31
2013-01-01,23,LINGERIE,234.0,0,31,1
2013-01-01,23,"LIQUOR,WINE,BEER",1502.0,0,31,5
2013-01-01,23,MAGAZINES,0.0,0,31,31
2013-01-01,23,MEATS,27734.057,0,31,1
2013-01-01,23,PERSONAL CARE,3797.0,0,31,1
2013-01-01,23,PET SUPPLIES,0.0,0,31,31
2013-01-01,23,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,23,POULTRY,4673.759,0,31,1
2013-01-01,23,PREPARED FOODS,1390.0,0,31,1
2013-01-01,23,PRODUCE,0.0,0,31,31
2013-01-01,23,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,23,SEAFOOD,537.297,0,31,1
2013-01-01,24,AUTOMOTIVE,109.0,0,31,2
2013-01-01,24,BABY CARE,0.0,0,31,31
2013-01-01,24,BEAUTY,15.0,0,31,20
2013-01-01,24,BEVERAGES,54873.0,0,31,1
2013-01-01,24,BOOKS,0.0,0,31,31
2013-01-01,24,BREAD/BAKERY,17553.88,0,31,1
2013-01-01,24,CELEBRATION,0.0,0,31,31
2013-01-01,24,CLEANING,38058.0,0,31,1
2013-01-01,24,DAIRY,19210.0,0,31,1
2013-01-01,24,DELI,7468.444,0,31,1
2013-01-01,24,EGGS,7126.0,0,31,1
2013-01-01,24,FROZEN FOODS,3198.395,0,31,1
2013-01-01,24,GROCERY I,103798.0,0,31,1
2013-01-01,24,GROCERY II,385.0,0,31,3
2013-01-01,24,HARDWARE,1.0,0,31,30
2013-01-01,24,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,24,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,24,HOME APPLIANCES,0.0,0,31,31
2013-01-01,24,HOME CARE,0.0,0,31,31
2013-01-01,24,LADIESWEAR,0.0,0,31,31
2013-01-01,24,LAWN AND GARDEN,170.0,0,31,5
2013-01-01,24,LINGERIE,433.0,0,31,2
2013-01-01,24,"LIQUOR,WINE,BEER",2136.0,0,31,5
2013-01-01,24,MAGAZINES,0.0,0,31,31
2013-01-01,24,MEATS,13801.723,0,31,1
2013-01-01,24,PERSONAL CARE,7849.0,0,31,1
2013-01-01,24,PET SUPPLIES,0.0,0,31,31
2013-01-01,24,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,24,POULTRY,9800.111,0,31,1
2013-01-01,24,PREPARED FOODS,4328.683,0,31,1
2013-01-01,24,PRODUCE,0.0,0,31,31
2013-01-01,24,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,24,SEAFOOD,1445.652,0,31,1
2013-01-01,25,AUTOMOTIVE,14.0,0,31,18
2013-01-01,25,BABY CARE,0.0,0,31,31
2013-01-01,25,BEAUTY,64.0,0,31,6
2013-01-01,25,BEVERAGES,35173.0,0,31,0
2013-01-01,25,BOOKS,0.0,0,31,31
2013-01-01,25,BREAD/BAKERY,6981.026,0,31,0
2013-01-01,25,CELEBRATION,0.0,0,31,31
2013-01-01,25,CLEANING,14094.0,0,31,0
2013-01-01,25,DAIRY,8257.0,0,31,0
2013-01-01,25,DELI,3124.971,0,31,0
2013-01-01,25,EGGS,2947.0,0,31,0
2013-01-01,25,FROZEN FOODS,1196.66,0,31,0
2013-01-01,25,GROCERY I,39892.0,0,31,0
2013-01-01,25,GROCERY II,226.0,0,31,0
2013-01-01,25,HARDWARE,0.0,0,31,31
2013-01-01,25,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,25,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,25,HOME APPLIANCES,0.0,0,31,31
2013-01-01,25,HOME CARE,0.0,0,31,31
2013-01-01,25,LADIESWEAR,0.0,0,31,31
2013-01-01,25,LAWN AND GARDEN,146.0,0,31,4
2013-01-01,25,LINGERIE,687.0,0,31,0
2013-01-01,25,"LIQUOR,WINE,BEER",3220.0,0,31,4
2013-01-01,25,MAGAZINES,0.0,0,31,31
2013-01-01,25,MEATS,6484.183,0,31,0
2013-01-01,25,PERSONAL CARE,2706.0,0,31,0
2013-01-01,25,PET SUPPLIES,0.0,0,31,31
2013-01-01,25,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,25,POULTRY,2811.831,0,31,0
2013-01-01,25,PREPARED FOODS,2049.383,0,31,0
2013-01-01,25,PRODUCE,0.0,0,31,31
2013-01-01,25,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,25,SEAFOOD,118.0,0,31,7
2013-01-01,26,AUTOMOTIVE,113.0,0,31,3
2013-01-01,26,BABY CARE,0.0,0,31,31
2013-01-01,26,BEAUTY,30.0,0,31,12
2013-01-01,26,BEVERAGES,12549.0,0,31,1
2013-01-01,26,BOOKS,0.0,0,31,31
2013-01-01,26,BREAD/BAKERY,7931.0,0,31,1
2013-01-01,26,CELEBRATION,0.0,0,31,31
2013-01-01,26,CLEANING,15405.0,0,31,1
2013-01-01,26,DAIRY,4606.0,0,31,1
2013-01-01,26,DELI,3090.937,0,31,1
2013-01-01,26,EGGS,1730.0,0,31,1
2013-01-01,26,FROZEN FOODS,783.136,0,31,1
2013-01-01,26,GROCERY I,45889.0,0,31,1
2013-01-01,26,GROCERY II,166.0,0,31,1
2013-01-01,26,HARDWARE,17.0,0,31,19
2013-01-01,26,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,26,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,26,HOME APPLIANCES,0.0,0,31,31
2013-01-01,26,HOME CARE,0.0,0,31,31
2013-01-01,26,LADIESWEAR,0.0,0,31,31
2013-01-01,26,LAWN AND GARDEN,1.0,0,31,30
2013-01-01,26,LINGERIE,269.0,0,31,2
2013-01-01,26,"LIQUOR,WINE,BEER",692.0,0,31,5
2013-01-01,26,MAGAZINES,0.0,0,31,31
2013-01-01,26,MEATS,9287.193,0,31,1
2013-01-01,26,PERSONAL CARE,5297.0,0,31,1
2013-01-01,26,PET SUPPLIES,0.0,0,31,31
2013-01-01,26,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,26,POULTRY,4808.415,0,31,1
2013-01-01,26,PREPARED FOODS,722.0,0,31,1
2013-01-01,26,PRODUCE,0.0,0,31,31
2013-01-01,26,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,26,SEAFOOD,81.804,0,31,4
2013-01-01,27,AUTOMOTIVE,95.0,0,31,7
2013-01-01,27,BABY CARE,0.0,0,31,31
2013-01-01,27,BEAUTY,52.0,0,31,4
2013-01-01,27,BEVERAGES,30451.0,0,31,1
2013-01-01,27,BOOKS,0.0,0,31,31
2013-01-01,27,BREAD/BAKERY,12267.973,0,31,1
2013-01-01,27,CELEBRATION,0.0,0,31,31
2013-01-01,27,CLEANING,18351.0,0,31,1
2013-01-01,27,DAIRY,10403.0,0,31,1
2013-01-01,27,DELI,5210.242,0,31,1
2013-01-01,27,EGGS,5258.0,0,31,1
2013-01-01,27,FROZEN FOODS,1426.507,0,31,1
2013-01-01,27,GROCERY I,56592.0,0,31,1
2013-01-01,27,GROCERY II,555.0,0,31,1
2013-01-01,27,HARDWARE,37.0,0,31,13
2013-01-01,27,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,27,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,27,HOME APPLIANCES,8.0,0,31,25
2013-01-01,27,HOME CARE,0.0,0,31,31
2013-01-01,27,LADIESWEAR,0.0,0,31,31
2013-01-01,27,LAWN AND GARDEN,106.0,0,31,7
2013-01-01,27,LINGERIE,355.0,0,31,2
2013-01-01,27,"LIQUOR,WINE,BEER",2038.0,0,31,5
2013-01-01,27,MAGAZINES,0.0,0,31,31
2013-01-01,27,MEATS,5420.187,0,31,1
2013-01-01,27,PERSONAL CARE,3857.0,0,31,1
2013-01-01,27,PET SUPPLIES,0.0,0,31,31
2013-01-01,27,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,27,POULTRY,5980.144,0,31,1
2013-01-01,27,PREPARED FOODS,2443.028,0,31,1
2013-01-01,27,PRODUCE,0.0,0,31,31
2013-01-01,27,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,27,SEAFOOD,648.281,0,31,1
2013-01-01,28,AUTOMOTIVE,129.0,0,31,2
2013-01-01,28,BABY CARE,0.0,0,31,31
2013-01-01,28,BEAUTY,35.0,0,31,10
2013-01-01,28,BEVERAGES,15501.0,0,31,1
2013-01-01,28,BOOKS,0.0,0,31,31
2013-01-01,28,BREAD/BAKERY,12036.0,0,31,1
2013-01-01,28,CELEBRATION,0.0,0,31,31
2013-01-01,28,CLEANING,17280.0,0,31,1
2013-01-01,28,DAIRY,5596.0,0,31,1
2013-01-01,28,DELI,4782.767,0,31,1
2013-01-01,28,EGGS,2344.0,0,31,1
2013-01-01,28,FROZEN FOODS,736.612,0,31,1
2013-01-01,28,GROCERY I,52279.0,0,31,1
2013-01-01,28,GROCERY II,167.0,0,31,3
2013-01-01,28,HARDWARE,37.0,0,31,12
2013-01-01,28,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,28,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,28,HOME APPLIANCES,0.0,0,31,31
2013-01-01,28,HOME CARE,0.0,0,31,31
2013-01-01,28,LADIESWEAR,0.0,0,31,31
2013-01-01,28,LAWN AND GARDEN,11.0,0,31,22
2013-01-01,28,LINGERIE,138.0,0,31,4
2013-01-01,28,"LIQUOR,WINE,BEER",2027.0,0,31,5
2013-01-01,28,MAGAZINES,0.0,0,31,31
2013-01-01,28,MEATS,3067.072,0,31,1
2013-01-01,28,PERSONAL CARE,4632.0,0,31,1
2013-01-01,28,PET SUPPLIES,0.0,0,31,31
2013-01-01,28,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,28,POULTRY,3626.659,0,31,1
2013-01-01,28,PREPARED FOODS,1350.627,0,31,1
2013-01-01,28,PRODUCE,0.0,0,31,31
2013-01-01,28,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,28,SEAFOOD,164.498,0,31,4
2013-01-01,29,AUTOMOTIVE,0.0,0,31,31
2013-01-01,29,BABY CARE,0.0,0,31,31
2013-01-01,29,BEAUTY,0.0,0,31,31
2013-01-01,29,BEVERAGES,0.0,0,31,31
2013-01-01,29,BOOKS,0.0,0,31,31
2013-01-01,29,BREAD/BAKERY,0.0,0,31,31
2013-01-01,29,CELEBRATION,0.0,0,31,31
2013-01-01,29,CLEANING,0.0,0,31,31
2013-01-01,29,DAIRY,0.0,0,31,31
2013-01-01,29,DELI,0.0,0,31,31
2013-01-01,29,EGGS,0.0,0,31,31
2013-01-01,29,FROZEN FOODS,0.0,0,31,31
2013-01-01,29,GROCERY I,0.0,0,31,31
2013-01-01,29,GROCERY II,0.0,0,31,31
2013-01-01,29,HARDWARE,0.0,0,31,31
2013-01-01,29,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,29,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,29,HOME APPLIANCES,0.0,0,31,31
2013-01-01,29,HOME CARE,0.0,0,31,31
2013-01-01,29,LADIESWEAR,0.0,0,31,31
2013-01-01,29,LAWN AND GARDEN,0.0,0,31,31
2013-01-01,29,LINGERIE,0.0,0,31,31
2013-01-01,29,"LIQUOR,WINE,BEER",0.0,0,31,31
2013-01-01,29,MAGAZINES,0.0,0,31,31
2013-01-01,29,MEATS,0.0,0,31,31
2013-01-01,29,PERSONAL CARE,0.0,0,31,31
2013-01-01,29,PET SUPPLIES,0.0,0,31,31
2013-01-01,29,PLAYERS AND ELECTRONICS,0.0,0,31,31
2013-01-01,29,POULTRY,0.0,0,31,31
2013-01-01,29,PREPARED FOODS,0.0,0,31,31
2013-01-01,29,PRODUCE,0.0,0,31,31
2013-01-01,29,SCHOOL AND OFFICE SUPPLIES,0.0,0,31,31
2013-01-01,29,SEAFOOD,0.0,0,31,31
2013-01-01,30,AUTOMOTIVE,61.0,0,31,11
2013-01-01,30,BABY CARE,0.0,0,31,31
2013-01-01,30,BEAUTY,2.0,0,31,29
2013-01-01,30,BEVERAGES,9644.0,0,31,1
2013-01-01,30,BOOKS,0.0,0,31,31
2013-01-01,30,BREAD/BAKERY,3577.0,0,31,1
2013-01-01,30,CELEBRATION,0.0,0,31,31
2013-01-01,30,CLEANING,11452.0,0,31,1
2013-01-01,30,DAIRY,2794.0,0,31,1
2013-01-01,30,DELI,1904.0,0,31,1
2013-01-01,30,EGGS,1393.0,0,31,1
2013-01-01,30,FROZEN FOODS,358.523,0,31,1
2013-01-01,30,GROCERY I,31868.0,0,31,1
2013-01-01,30,GROCERY II,128.0,0,31,1
2013-01-01,30,HARDWARE,43.0,0,31,11
2013-01-01,30,HOME AND KITCHEN I,0.0,0,31,31
2013-01-01,30,HOME AND KITCHEN II,0.0,0,31,31
2013-01-01,30,HOME APPLIANCES,3.0,0,31,28
2013-01-01,30,HOME CARE,0.0,0,31,31
2013-01-01,30,LADIESWEAR,0.0,0,31,31
2013-01-01,30,LAWN AND GARDEN,0.0,0,31,31
2013-01-01,30,LINGERIE,125.0,0,31,2
2013-01-01,30,"LIQUOR,WINE,BEER",1319.0,0,31,7
2013-01-01,30,MAGAZINES,0.0,0,31,31
